respondent_id,party_id,ideology_lr_scale,gender,education,income,income_band,age
17280,Liberal Party,7.0,A man,Master's degree,125000.0,"$110,001 to $150,000",56.0
17281,Conservative Party,,A woman,Bachelor's degree,160000.0,"$150,001 to $200,000",32.0
17282,Conservative Party,8.0,A man,Professional degree or doctorate,150000.0,"$110,001 to $150,000",85.0
17287,Liberal Party,7.0,A man,Some college/CEGEP,55000.0,"$30,001 to $60,000",68.0
17290,,,A woman,Bachelor's degree,250000.0,"More than $200,000",34.0
17293,,7.0,A woman,Bachelor's degree,,,29.0
17294,Liberal Party,3.0,A man,Completed college/CEGEP,17000.0,"$1 to $30,000",29.0
17298,NDP,2.0,A woman,Bachelor's degree,95000.0,"$90,001 to $110,000",28.0
17299,Liberal Party,2.0,A woman,Some university,15000.0,"$1 to $30,000",23.0
17303,Liberal Party,6.0,A man,Completed college/CEGEP,75000.0,"$60,001 to $90,000",40.0
17307,Conservative Party,10.0,A man,Completed secondary/high school,20000.0,"$1 to $30,000",57.0
17309,,5.0,A man,Bachelor's degree,75000.0,"$60,001 to $90,000",60.0
17311,NDP,8.0,A man,Completed secondary/high school,71000.0,"$60,001 to $90,000",26.0
17317,Conservative Party,10.0,A woman,Completed secondary/high school,42000.0,"$30,001 to $60,000",37.0
17319,Conservative Party,7.0,A man,Bachelor's degree,125000.0,"$110,001 to $150,000",29.0
17320,Liberal Party,8.0,A woman,Bachelor's degree,96300.0,"$90,001 to $110,000",33.0
17322,Conservative Party,4.0,A man,Bachelor's degree,189000.0,"$150,001 to $200,000",78.0
17323,Liberal Party,8.0,A woman,Bachelor's degree,45000.0,"$30,001 to $60,000",45.0
17325,Conservative Party,10.0,A woman,Bachelor's degree,130000.0,"$110,001 to $150,000",27.0
17326,,7.0,A woman,Completed college/CEGEP,120000.0,"$110,001 to $150,000",60.0
17328,,,A woman,Some university,40000.0,"$30,001 to $60,000",26.0
17330,Conservative Party,10.0,A man,Completed secondary/high school,25000.0,"$1 to $30,000",30.0
17333,Liberal Party,8.0,A woman,Bachelor's degree,40000.0,"$30,001 to $60,000",26.0
17334,,7.0,A woman,Master's degree,0.0,,31.0
17340,Liberal Party,7.0,A man,Bachelor's degree,70000.0,"$60,001 to $90,000",46.0
17341,,5.0,A woman,Completed college/CEGEP,10000.0,"$1 to $30,000",67.0
17342,Liberal Party,3.0,A man,Completed college/CEGEP,45000.0,"$30,001 to $60,000",40.0
17344,Liberal Party,0.0,A woman,Bachelor's degree,50000.0,"$30,001 to $60,000",63.0
17346,,10.0,A man,Completed college/CEGEP,50000.0,"$30,001 to $60,000",56.0
17350,,6.0,A woman,Bachelor's degree,66000.0,"$60,001 to $90,000",30.0
17351,NDP,3.0,A woman,Some university,6000.0,"$1 to $30,000",20.0
17353,,5.0,A man,Bachelor's degree,89650.0,"$60,001 to $90,000",54.0
17362,,,A woman,Completed secondary/high school,19.0,"$1 to $30,000",70.0
17365,,5.0,A woman,Completed college/CEGEP,50000.0,"$30,001 to $60,000",32.0
17367,Liberal Party,5.0,A woman,Completed college/CEGEP,45000.0,"$30,001 to $60,000",65.0
17371,Liberal Party,3.0,A man,Some university,80000.0,"$60,001 to $90,000",33.0
17372,,2.0,A woman,Some university,150000.0,"$110,001 to $150,000",19.0
17373,Liberal Party,4.0,A woman,Some college/CEGEP,200000.0,"$150,001 to $200,000",48.0
17375,Liberal Party,,A woman,Master's degree,120000.0,"$110,001 to $150,000",47.0
17376,,4.0,A man,Completed secondary/high school,22000.0,"$1 to $30,000",53.0
17380,Conservative Party,5.0,A woman,Completed secondary/high school,70000.0,"$60,001 to $90,000",68.0
17385,Liberal Party,4.0,A man,Bachelor's degree,40000.0,"$30,001 to $60,000",34.0
17386,NDP,4.0,A woman,Some university,100000.0,"$90,001 to $110,000",23.0
17387,NDP,6.0,A woman,Bachelor's degree,30000.0,"$1 to $30,000",25.0
17389,Liberal Party,8.0,A woman,Completed college/CEGEP,75000.0,"$60,001 to $90,000",69.0
17390,Conservative Party,4.0,A man,Master's degree,125000.0,"$110,001 to $150,000",30.0
17392,NDP,2.0,A man,Master's degree,55000.0,"$30,001 to $60,000",74.0
17399,Conservative Party,6.0,A woman,Completed college/CEGEP,12500.0,"$1 to $30,000",61.0
17407,Green Party,7.0,A man,Master's degree,80000.0,"$60,001 to $90,000",72.0
17409,Liberal Party,1.0,A man,Some university,190000.0,"$150,001 to $200,000",44.0
17411,Conservative Party,7.0,A woman,Bachelor's degree,130000.0,"$110,001 to $150,000",29.0
17412,Liberal Party,7.0,A man,Some university,165000.0,"$150,001 to $200,000",53.0
17414,Conservative Party,6.0,A man,Bachelor's degree,54000.0,"$30,001 to $60,000",60.0
17419,,5.0,A woman,Bachelor's degree,179000.0,"$150,001 to $200,000",64.0
17421,,5.0,A man,Completed college/CEGEP,56000.0,"$30,001 to $60,000",32.0
17422,Conservative Party,9.0,A man,Completed college/CEGEP,110000.0,"$90,001 to $110,000",68.0
17426,,5.0,A woman,Some university,99000.0,"$90,001 to $110,000",31.0
17428,Conservative Party,7.0,A man,Bachelor's degree,145000.0,"$110,001 to $150,000",29.0
17430,Liberal Party,8.0,A man,Completed college/CEGEP,153000.0,"$150,001 to $200,000",52.0
17431,Liberal Party,5.0,A man,Some college/CEGEP,250000.0,"More than $200,000",65.0
17432,NDP,2.0,A woman,Some university,10000.0,"$1 to $30,000",19.0
17441,Conservative Party,6.0,A man,Some university,120000.0,"$110,001 to $150,000",72.0
17442,Conservative Party,7.0,A man,Bachelor's degree,83000.0,"$60,001 to $90,000",29.0
17444,Liberal Party,,A man,Bachelor's degree,90000.0,"$60,001 to $90,000",59.0
17445,NDP,2.0,A woman,Bachelor's degree,46000.0,"$30,001 to $60,000",75.0
17448,,5.0,A woman,Bachelor's degree,80000.0,"$60,001 to $90,000",56.0
17449,Liberal Party,3.0,A man,Bachelor's degree,64000.0,"$60,001 to $90,000",28.0
17461,Conservative Party,10.0,A man,Some secondary/high school,54000.0,"$30,001 to $60,000",71.0
17462,,6.0,A man,Some college/CEGEP,40000.0,"$30,001 to $60,000",47.0
17464,Liberal Party,,A woman,Some college/CEGEP,84000.0,"$60,001 to $90,000",81.0
17466,,,A woman,Completed secondary/high school,62000.0,"$60,001 to $90,000",63.0
17467,Liberal Party,4.0,A man,Bachelor's degree,110000.0,"$90,001 to $110,000",73.0
17470,Liberal Party,3.0,A woman,Professional degree or doctorate,90000.0,"$60,001 to $90,000",34.0
17472,NDP,,A woman,Completed college/CEGEP,100000.0,"$90,001 to $110,000",28.0
17478,Conservative Party,,A woman,Professional degree or doctorate,90000.0,"$60,001 to $90,000",26.0
17479,Green Party,3.0,A woman,Bachelor's degree,50000.0,"$30,001 to $60,000",25.0
17480,Liberal Party,5.0,A man,Professional degree or doctorate,175000.0,"$150,001 to $200,000",56.0
17481,Conservative Party,10.0,A man,Completed college/CEGEP,90000.0,"$60,001 to $90,000",89.0
17482,,5.0,A woman,Some college/CEGEP,50000.0,"$30,001 to $60,000",73.0
17484,,,A woman,Completed secondary/high school,39000.0,"$30,001 to $60,000",69.0
17490,Liberal Party,4.0,A woman,Professional degree or doctorate,149000.0,"$110,001 to $150,000",53.0
17491,,,A woman,Bachelor's degree,80000.0,"$60,001 to $90,000",28.0
17493,Liberal Party,5.0,A man,Completed college/CEGEP,62000.0,"$60,001 to $90,000",72.0
17496,Liberal Party,10.0,A woman,Completed college/CEGEP,54000.0,"$30,001 to $60,000",46.0
17497,NDP,2.0,A woman,Completed secondary/high school,80000.0,"$60,001 to $90,000",58.0
17498,Liberal Party,9.0,A man,Completed secondary/high school,40000.0,"$30,001 to $60,000",71.0
17501,,7.0,A man,Completed secondary/high school,54136.0,"$30,001 to $60,000",38.0
17502,NDP,7.0,A woman,Completed college/CEGEP,100000.0,"$90,001 to $110,000",32.0
17504,Conservative Party,7.0,A woman,Completed college/CEGEP,12000.0,"$1 to $30,000",38.0
17508,,,A woman,Bachelor's degree,215000.0,"More than $200,000",57.0
17510,Conservative Party,6.0,A woman,Bachelor's degree,85000.0,"$60,001 to $90,000",54.0
17511,Liberal Party,4.0,A man,Bachelor's degree,49000.0,"$30,001 to $60,000",54.0
17512,Conservative Party,7.0,A man,Some university,,,55.0
17516,NDP,,A woman,Completed secondary/high school,5000.0,"$1 to $30,000",22.0
17518,,,A woman,Some university,,,21.0
17519,Conservative Party,10.0,A man,Bachelor's degree,170000.0,"$150,001 to $200,000",50.0
17521,Conservative Party,,A man,Bachelor's degree,60000.0,"$30,001 to $60,000",24.0
17522,,,A man,Completed college/CEGEP,50000.0,"$30,001 to $60,000",63.0
17524,Liberal Party,1.0,A woman,Some university,125000.0,"$110,001 to $150,000",50.0
17526,NDP,1.0,A man,Bachelor's degree,100000.0,"$90,001 to $110,000",27.0
17527,Liberal Party,1.0,A woman,Some university,76000.0,"$60,001 to $90,000",68.0
17528,Conservative Party,8.0,A man,Master's degree,150000.0,"$110,001 to $150,000",73.0
17531,NDP,2.0,Non-binary,Some university,,,20.0
17536,NDP,3.0,A woman,Some college/CEGEP,10000.0,"$1 to $30,000",63.0
17544,Liberal Party,,A woman,Bachelor's degree,54000.0,"$30,001 to $60,000",48.0
17548,Liberal Party,5.0,A man,Completed college/CEGEP,59000.0,"$30,001 to $60,000",62.0
17550,Liberal Party,6.0,A man,Bachelor's degree,33000.0,"$30,001 to $60,000",73.0
17556,Liberal Party,6.0,A man,Master's degree,40000.0,"$30,001 to $60,000",64.0
17557,NDP,2.0,A man,Completed college/CEGEP,110000.0,"$90,001 to $110,000",27.0
17559,Conservative Party,5.0,A man,Completed college/CEGEP,61000.0,"$60,001 to $90,000",63.0
17564,,5.0,A woman,Completed college/CEGEP,123456.0,"$110,001 to $150,000",25.0
17566,Conservative Party,5.0,A man,Bachelor's degree,150000.0,"$110,001 to $150,000",56.0
17567,Conservative Party,7.0,A man,Bachelor's degree,125000.0,"$110,001 to $150,000",49.0
17569,Liberal Party,,A man,Professional degree or doctorate,155000.0,"$150,001 to $200,000",67.0
17573,NDP,1.0,A man,Bachelor's degree,90000.0,"$60,001 to $90,000",50.0
17575,Conservative Party,,A woman,Completed college/CEGEP,30000.0,"$1 to $30,000",60.0
17576,Liberal Party,3.0,A woman,Master's degree,93000.0,"$90,001 to $110,000",64.0
17577,,0.0,A woman,Bachelor's degree,97000.0,"$90,001 to $110,000",36.0
17579,Conservative Party,6.0,A man,Completed college/CEGEP,21000.0,"$1 to $30,000",73.0
17589,Liberal Party,2.0,A man,Completed college/CEGEP,44000.0,"$30,001 to $60,000",44.0
17591,,5.0,A man,Some university,20000.0,"$1 to $30,000",68.0
17595,Liberal Party,2.0,A man,Professional degree or doctorate,150000.0,"$110,001 to $150,000",35.0
17598,,3.0,A man,Completed college/CEGEP,30000.0,"$1 to $30,000",49.0
17600,Conservative Party,8.0,A man,Bachelor's degree,100000.0,"$90,001 to $110,000",59.0
17603,Green Party,2.0,A woman,Some university,80000.0,"$60,001 to $90,000",20.0
17614,Liberal Party,7.0,A man,Completed college/CEGEP,32000.0,"$30,001 to $60,000",29.0
17616,Liberal Party,7.0,A woman,Completed college/CEGEP,98500.0,"$90,001 to $110,000",54.0
17629,NDP,0.0,A woman,Bachelor's degree,54000.0,"$30,001 to $60,000",62.0
17630,,,A woman,Completed college/CEGEP,0.0,,45.0
17634,,,A man,Some secondary/high school,120000.0,"$110,001 to $150,000",57.0
17637,Liberal Party,8.0,A woman,Bachelor's degree,31000.0,"$30,001 to $60,000",19.0
17638,Liberal Party,3.0,A man,Some university,172000.0,"$150,001 to $200,000",51.0
17639,,5.0,A woman,Bachelor's degree,,,31.0
17641,,6.0,A man,Bachelor's degree,82100.0,"$60,001 to $90,000",66.0
17644,NDP,5.0,A man,Completed college/CEGEP,92000.0,"$90,001 to $110,000",40.0
17647,Liberal Party,,A woman,Professional degree or doctorate,48000.0,"$30,001 to $60,000",30.0
17649,Conservative Party,9.0,A woman,Completed college/CEGEP,155000.0,"$150,001 to $200,000",60.0
17650,Liberal Party,7.0,A woman,Some college/CEGEP,60000.0,"$30,001 to $60,000",46.0
17653,Liberal Party,3.0,A man,Completed college/CEGEP,149000.0,"$110,001 to $150,000",61.0
17657,Liberal Party,8.0,A man,Bachelor's degree,135000.0,"$110,001 to $150,000",77.0
17658,Liberal Party,1.0,A woman,Master's degree,71000.0,"$60,001 to $90,000",39.0
17662,,4.0,A woman,Some university,157000.0,"$150,001 to $200,000",28.0
17663,,5.0,A man,Completed secondary/high school,40000.0,"$30,001 to $60,000",34.0
17665,,0.0,A woman,Completed secondary/high school,20000.0,"$1 to $30,000",25.0
17667,Conservative Party,6.0,A woman,Bachelor's degree,120000.0,"$110,001 to $150,000",33.0
17668,Liberal Party,4.0,A man,Bachelor's degree,75000.0,"$60,001 to $90,000",68.0
17669,NDP,5.0,A man,Completed secondary/high school,44000.0,"$30,001 to $60,000",55.0
17672,,6.0,A woman,,15000.0,"$1 to $30,000",59.0
17675,Liberal Party,8.0,A man,Completed college/CEGEP,0.0,,40.0
17682,Green Party,9.0,A woman,Bachelor's degree,0.0,,61.0
17686,,4.0,A woman,Some college/CEGEP,20000.0,"$1 to $30,000",40.0
17690,Liberal Party,2.0,A woman,Bachelor's degree,200000.0,"$150,001 to $200,000",26.0
17693,NDP,3.0,A man,Some college/CEGEP,72000.0,"$60,001 to $90,000",47.0
17697,Liberal Party,3.0,A woman,Completed college/CEGEP,165000.0,"$150,001 to $200,000",36.0
17698,Conservative Party,5.0,A woman,Some university,97345.0,"$90,001 to $110,000",56.0
17708,Green Party,2.0,A woman,Bachelor's degree,74000.0,"$60,001 to $90,000",46.0
17711,Conservative Party,8.0,A man,Some university,40000.0,"$30,001 to $60,000",68.0
17712,Liberal Party,4.0,A woman,Bachelor's degree,80000.0,"$60,001 to $90,000",56.0
17715,Conservative Party,8.0,A man,Completed college/CEGEP,135000.0,"$110,001 to $150,000",33.0
17716,Liberal Party,5.0,A man,Completed college/CEGEP,70000.0,"$60,001 to $90,000",60.0
17719,Conservative Party,8.0,A man,Completed secondary/high school,220000.0,"More than $200,000",41.0
17727,Liberal Party,3.0,A woman,Completed college/CEGEP,44000.0,"$30,001 to $60,000",71.0
17731,Conservative Party,9.0,A woman,Master's degree,160000.0,"$150,001 to $200,000",65.0
17733,Liberal Party,4.0,A woman,Bachelor's degree,115000.0,"$110,001 to $150,000",45.0
17738,Conservative Party,8.0,A man,Bachelor's degree,23000.0,"$1 to $30,000",71.0
17741,,10.0,A woman,Completed college/CEGEP,75000.0,"$60,001 to $90,000",58.0
17743,Liberal Party,,A woman,Completed secondary/high school,15000.0,"$1 to $30,000",75.0
17744,Liberal Party,5.0,A man,Completed secondary/high school,75000.0,"$60,001 to $90,000",75.0
17746,Liberal Party,4.0,A man,Completed secondary/high school,52000.0,"$30,001 to $60,000",37.0
17752,,,A man,Completed college/CEGEP,120000.0,"$110,001 to $150,000",46.0
17756,Conservative Party,8.0,A man,Some secondary/high school,30000.0,"$1 to $30,000",62.0
17763,Liberal Party,7.0,A woman,Master's degree,20000.0,"$1 to $30,000",39.0
17766,Liberal Party,5.0,A man,Some university,0.0,,50.0
17770,Liberal Party,8.0,A man,Completed secondary/high school,100000.0,"$90,001 to $110,000",77.0
17776,Liberal Party,9.0,A woman,Bachelor's degree,20000.0,"$1 to $30,000",41.0
17780,Conservative Party,3.0,A woman,Completed college/CEGEP,100000.0,"$90,001 to $110,000",46.0
17781,Conservative Party,5.0,A woman,Professional degree or doctorate,250000.0,"More than $200,000",49.0
17782,Liberal Party,3.0,A man,Completed college/CEGEP,20000.0,"$1 to $30,000",60.0
17783,Conservative Party,8.0,A woman,Bachelor's degree,23000.0,"$1 to $30,000",68.0
17788,Liberal Party,4.0,A man,Completed secondary/high school,80000.0,"$60,001 to $90,000",47.0
17789,NDP,6.0,A man,Completed college/CEGEP,20000.0,"$1 to $30,000",31.0
17792,Liberal Party,2.0,A woman,Professional degree or doctorate,55000.0,"$30,001 to $60,000",30.0
17794,Liberal Party,10.0,A woman,Completed secondary/high school,20000.0,"$1 to $30,000",26.0
17795,Conservative Party,6.0,A woman,Completed college/CEGEP,200000.0,"$150,001 to $200,000",57.0
17797,,5.0,A man,Master's degree,80000.0,"$60,001 to $90,000",39.0
17799,,5.0,A woman,Completed college/CEGEP,,,61.0
17801,Liberal Party,6.0,A woman,Completed secondary/high school,65000.0,"$60,001 to $90,000",56.0
17803,Conservative Party,8.0,A man,Bachelor's degree,55000.0,"$30,001 to $60,000",72.0
17805,Liberal Party,4.0,A woman,Completed college/CEGEP,75000.0,"$60,001 to $90,000",37.0
17808,Conservative Party,,A woman,Some college/CEGEP,23147.0,"$1 to $30,000",36.0
17810,Liberal Party,8.0,A man,Completed college/CEGEP,25000.0,"$1 to $30,000",78.0
17813,Liberal Party,6.0,A woman,Some university,120000.0,"$110,001 to $150,000",41.0
17816,,,A woman,Completed college/CEGEP,71000.0,"$60,001 to $90,000",48.0
17827,,,A woman,Completed secondary/high school,35000.0,"$30,001 to $60,000",55.0
17836,NDP,3.0,A man,Some university,77500.0,"$60,001 to $90,000",21.0
17837,Conservative Party,7.0,A woman,Some university,120000.0,"$110,001 to $150,000",50.0
17838,Liberal Party,1.0,A man,Some university,35000.0,"$30,001 to $60,000",68.0
17840,Liberal Party,4.0,A man,Bachelor's degree,56500.0,"$30,001 to $60,000",52.0
17843,,,A woman,Completed college/CEGEP,150000.0,"$110,001 to $150,000",57.0
17844,Liberal Party,5.0,A woman,Master's degree,160000.0,"$150,001 to $200,000",32.0
17847,Conservative Party,7.0,A woman,Completed college/CEGEP,75000.0,"$60,001 to $90,000",58.0
17848,NDP,1.0,A woman,Master's degree,100000.0,"$90,001 to $110,000",24.0
17850,,5.0,A woman,Completed college/CEGEP,70000.0,"$60,001 to $90,000",53.0
17852,NDP,4.0,A man,Bachelor's degree,119000.0,"$110,001 to $150,000",74.0
17854,Conservative Party,,A man,Master's degree,115000.0,"$110,001 to $150,000",55.0
17856,Liberal Party,7.0,A woman,Completed college/CEGEP,180000.0,"$150,001 to $200,000",58.0
17857,NDP,0.0,A woman,Professional degree or doctorate,20000.0,"$1 to $30,000",37.0
17858,Conservative Party,7.0,A man,Professional degree or doctorate,93000.0,"$90,001 to $110,000",74.0
17862,Liberal Party,2.0,A man,Some university,75000.0,"$60,001 to $90,000",20.0
17865,Liberal Party,7.0,A woman,Bachelor's degree,180000.0,"$150,001 to $200,000",30.0
17867,Conservative Party,7.0,A woman,Some university,80000.0,"$60,001 to $90,000",20.0
17876,NDP,,A woman,Completed secondary/high school,22000.0,"$1 to $30,000",63.0
17877,,5.0,A man,Completed college/CEGEP,105000.0,"$90,001 to $110,000",24.0
17878,,,A woman,Bachelor's degree,105000.0,"$90,001 to $110,000",49.0
17883,,7.0,A man,Bachelor's degree,16500.0,"$1 to $30,000",63.0
17884,NDP,,A woman,Bachelor's degree,25000.0,"$1 to $30,000",25.0
17887,Liberal Party,4.0,A man,Completed college/CEGEP,110000.0,"$90,001 to $110,000",56.0
17888,Conservative Party,10.0,A man,Completed college/CEGEP,0.0,,52.0
17890,Liberal Party,4.0,A woman,Bachelor's degree,20000.0,"$1 to $30,000",22.0
17893,Liberal Party,0.0,A man,Bachelor's degree,425000.0,"More than $200,000",34.0
17897,Liberal Party,4.0,A woman,Master's degree,70000.0,"$60,001 to $90,000",63.0
17899,Green Party,5.0,A woman,Master's degree,150000.0,"$110,001 to $150,000",34.0
17901,Conservative Party,6.0,A man,Bachelor's degree,48000.0,"$30,001 to $60,000",66.0
17903,,4.0,A woman,Bachelor's degree,65000.0,"$60,001 to $90,000",62.0
17907,Conservative Party,7.0,A man,Bachelor's degree,290000.0,"More than $200,000",35.0
17908,Conservative Party,4.0,A woman,Completed college/CEGEP,51000.0,"$30,001 to $60,000",74.0
17917,NDP,,A woman,Completed secondary/high school,69000.0,"$60,001 to $90,000",52.0
17922,Liberal Party,7.0,A woman,Bachelor's degree,100000.0,"$90,001 to $110,000",34.0
17926,,10.0,A woman,Completed secondary/high school,10000.0,"$1 to $30,000",30.0
17929,Liberal Party,6.0,A woman,Completed secondary/high school,20000.0,"$1 to $30,000",52.0
17931,Liberal Party,1.0,A woman,Some university,79000.0,"$60,001 to $90,000",63.0
17934,Liberal Party,4.0,A man,Some university,70000.0,"$60,001 to $90,000",76.0
17936,Liberal Party,,A woman,Completed college/CEGEP,25000.0,"$1 to $30,000",58.0
17939,NDP,2.0,A woman,Completed college/CEGEP,15000.0,"$1 to $30,000",61.0
17943,NDP,0.0,A woman,Master's degree,125000.0,"$110,001 to $150,000",29.0
